student,balance,income,default
0,1418.522913,40336.86493,1
0,1755.298362,43403.29191,1
0,1525.744218,24078.78097,1
1,2135.189039,19573.06114,1
0,1822.860254,30251.31182,1
0,2227.82833,27443.76813,1
0,1844.598422,42273.72271,1
0,1378.080449,23430.50376,1
0,1693.056026,44305.63269,1
1,1513.355413,24156.89854,1
1,1598.426063,12245.34681,1
0,1521.124167,41604.3211,1
0,1735.487408,42091.33219,1
0,1440.310089,38960.33955,1
1,1596.040587,18107.72923,1
0,1939.825472,22259.61875,1
0,1725.084407,38322.3867,1
1,1635.990232,25507.84679,1
1,1526.281293,12503.4139,1
0,1778.395746,43879.16817,1
0,1867.681983,24891.94181,1
0,2022.710721,40842.93691,1
0,1573.952452,29757.34675,1
0,1458.97899,37554.04997,1
1,1841.295861,20769.64115,1
0,993.0433053,59386.00372,1
0,1930.326636,52493.56996,1
1,2085.56269,20097.54337,1
1,1934.915197,17047.5168,1
0,1526.891399,29983.20931,1
1,1412.282971,20134.29054,1
1,1863.272635,13310.71375,1
0,1765.873119,44194.90613,1
0,1882.975546,21542.25682,1
1,1918.796051,12677.46242,1
1,1524.058738,11098.85057,1
0,1451.349796,18763.47891,1
0,1840.907915,35518.96313,1
1,2317.7257,19393.54598,1
1,1914.485422,19377.74434,1
1,2180.296259,18752.0187,1
0,1869.364518,52112.99414,1
1,2242.971079,19943.38075,1
1,1840.61683,19390.0411,1
0,2456.902862,51612.12889,1
1,2071.327691,18621.97851,1
1,1831.869225,18000.36096,1
0,1522.760022,19107.91274,1
0,2237.199843,25958.71309,1
0,1322.533395,37657.05245,1
1,2094.217442,17873.88777,1
0,1597.537538,35601.58131,1
0,1344.893944,25660.09528,1
1,1938.385003,13282.97305,1
0,1038.172814,40284.55895,1
0,2160.071996,51507.55908,1
1,1474.631614,16082.42053,1
0,1882.244181,56210.30751,1
0,1922.679044,42308.07012,1
0,1611.675967,31394.2031,1
0,1526.974624,37297.97681,1
0,2022.071802,37353.20587,1
0,1949.124664,35152.42152,1
0,1284.804409,37176.38987,1
1,1706.54402,16883.98636,1
0,2146.463622,44325.20376,1
1,1551.822364,19178.66032,1
1,2038.847811,9936.112401,1
1,2250.972452,17941.60032,1
1,1887.063392,17500.20704,1
1,2253.65734,19992.50913,1
1,1700.144468,18190.71623,1
0,1837.882335,35513.09643,1
1,1917.434436,22533.91869,1
1,1582.543342,18130.34628,1
1,1729.949279,16901.70757,1
0,1541.678958,42144.81176,1
1,1667.404851,14659.20787,1
0,1536.254819,29482.38399,1
0,1706.117615,41271.81755,1
0,1468.871937,47190.93261,1
0,1729.066424,49622.55631,1
0,1257.284467,27644.14667,1
0,1564.846118,48853.41,1
0,1560.825465,48839.94536,1
0,1408.433505,43430.70053,1
1,1843.458194,25615.44092,1
1,1770.614367,14285.4733,1
1,2188.287422,14205.92695,1
0,1668.747463,65791.82855,1
0,1706.555714,38295.54043,1
0,1783.968704,31343.9222,1
0,1590.955103,35722.43454,1
0,1399.560747,35789.86863,1
0,1561.416557,37728.6939,1
0,1650.132408,24139.33886,1
0,1231.604104,27689.25223,1
1,1435.145477,18087.75644,1
0,1859.394474,28273.31237,1
1,2157.342309,24651.61797,1
0,1166.101546,44875.78264,1
0,1836.590024,55777.11164,1
0,1792.300061,48436.04114,1
1,1758.748862,16941.64606,1
0,1705.256399,38198.15688,1
0,1978.027447,30588.16326,1
1,1422.763262,11866.97745,1
1,1808.591508,18123.54577,1
1,2071.857543,28312.75955,1
0,1368.271713,22124.03495,1
0,1991.295312,30769.99076,1
0,1922.74996,53280.58949,1
0,2072.001306,40889.12458,1
0,2030.51828,36687.5668,1
0,1573.730708,46892.24349,1
0,2199.077643,40748.7296,1
0,2146.934581,14799.10821,1
1,1543.088528,18304.6197,1
1,2112.97155,17194.75701,1
1,1452.242753,18097.86596,1
1,2084.863045,17772.10578,1
0,1392.633609,37619.65858,1
0,1944.149178,35423.43402,1
0,2126.453172,34673.58697,1
1,1478.694222,13137.30154,1
0,1695.683184,21771.8826,1
0,1731.54015,49823.70321,1
0,2146.040465,50988.08041,1
0,1479.643398,37753.37965,1
0,1786.722576,56228.50414,1
0,2320.041372,51061.40584,1
0,1468.914883,23080.83074,1
0,719.0300528,31748.24518,1
0,1823.766156,38211.41204,1
1,1863.973111,11023.46884,1
0,1881.064752,34326.32476,1
0,1835.169532,46704.00078,1
0,1727.165903,49611.88005,1
1,1493.219349,11053.51795,1
1,1772.990148,19150.02113,1
1,1734.986425,15820.00315,1
0,1662.985424,25231.79997,1
1,1282.999408,19338.36547,1
0,1560.892446,49177.13796,1
1,1747.612519,18142.14735,1
0,1314.622068,26331.2712,1
0,1148.675405,37746.96606,1
1,2005.885981,17806.39152,1
0,1667.239018,27384.55224,1
0,2148.048338,34804.89663,1
1,1796.503319,19168.20809,1
1,1110.947525,19514.44988,1
0,1243.006517,37632.54371,1
0,1761.541483,43414.16822,1
1,1554.423119,19029.38504,1
0,1780.559856,35583.33071,1
1,1817.382511,19082.05333,1
0,1385.615572,59107.90818,1
1,1897.666786,13697.01343,1
0,1968.054893,35584.69059,1
1,1521.145367,18465.01357,1
0,1644.969122,25748.65862,1
0,2022.240622,27612.33085,1
0,1829.408818,31461.40765,1
1,2274.906707,20861.95017,1
0,1583.683976,35729.37503,1
1,1949.465795,9884.075591,1
0,2031.874679,41020.15304,1
0,1830.72303,49646.26555,1
0,1994.938743,52823.12771,1
0,1518.84209,37542.26153,1
1,1524.901352,18437.57825,1
1,2291.743787,20839.26816,1
1,1806.455758,15898.98492,1
0,1738.996371,51626.55528,1
1,2441.701533,25702.34692,1
1,1870.948248,17699.15362,1
1,2254.719864,18010.53025,1
0,1953.281428,41103.38906,1
0,1368.383791,28993.96396,1
0,1883.124022,42298.74053,1
0,1041.932583,40347.70226,1
0,1293.943546,56199.88176,1
0,1809.721846,35561.69808,1
0,1504.931519,41585.23777,1
0,1727.369517,39175.19745,1
0,1139.924448,21820.33345,1
0,1722.286616,53520.04649,1
1,1704.009713,17926.40879,1
0,1619.214253,33174.52134,1
0,1746.023622,30128.57249,1
0,1712.965002,49139.22844,1
0,2092.857848,58305.60692,1
0,1910.774469,42338.22367,1
0,1522.008839,39337.10594,1
0,1325.908419,35547.75174,1
0,1327.999929,27654.60986,1
1,1817.595441,14952.57851,1
0,1193.455499,21749.43397,1
0,1686.58173,61149.68174,1
1,1872.315001,18049.9914,1
0,1858.166177,22814.62579,1
0,1410.985253,35665.52811,1
0,1877.814288,44268.44486,1
0,1285.599705,27596.72088,1
0,1989.159669,34909.81333,1
0,1823.87811,33451.03409,1
0,1634.334017,61434.83664,1
0,1941.117787,28741.59381,1
1,1705.383082,20996.52339,1
1,1862.146444,17850.24921,1
0,1330.867689,34675.16838,1
0,1835.330985,55993.89802,1
0,2092.065157,27422.00487,1
0,1831.477033,52071.74488,1
1,1933.560854,17044.59955,1
1,2082.563133,17833.46365,1
1,2068.404339,15177.19296,1
1,1699.036296,19287.65567,1
0,2088.158031,40868.49111,1
0,1635.603318,64399.33664,1
0,1909.292706,29430.12762,1
0,1378.013097,36554.4166,1
1,1259.237752,17408.23785,1
0,1942.11504,35636.84444,1
0,1677.536365,30045.20376,1
0,1698.551822,46566.25304,1
0,1247.312312,34729.35455,1
0,1760.024413,42327.91688,1
1,1557.116512,16154.34051,1
0,1829.410371,43038.55373,1
0,1988.585929,35116.58803,1
0,1469.143536,43861.99208,1
0,1841.993384,35459.03944,1
0,2032.626187,40954.70744,1
0,1753.120126,48965.34456,1
1,1750.547561,19137.63415,1
1,1564.865509,10711.28115,1
0,1917.157668,38311.00515,1
0,1650.218803,31411.29505,1
0,1831.22604,39399.06653,1
0,1567.893357,19022.24973,1
0,1494.788402,37542.0635,1
0,1896.183556,35418.98385,1
0,1037.848203,59567.28004,1
0,1705.631955,21742.68465,1
0,1521.912369,44722.9053,1
0,1826.517086,21626.27377,1
0,1764.24194,52388.15891,1
0,1713.122569,44469.38855,1
0,1504.589574,37118.53537,1
0,1701.782939,49441.52994,1
0,1203.772133,56213.06482,1
0,1653.762461,21618.56065,1
1,2059.979435,17858.14012,1
0,1414.203365,37572.63576,1
0,2170.239655,24095.54027,1
1,2524.339778,25705.49134,1
1,1805.72722,19169.74365,1
0,1791.869767,49695.95458,1
0,1515.608869,38812.05544,1
0,2106.233979,44599.58845,1
0,1795.657768,27362.60724,1
0,1657.517599,21627.04842,1
0,1822.32968,42314.51826,1
0,1689.016398,30348.94321,1
0,1982.56615,35673.02505,1
1,1536.880669,18032.98272,1
1,2180.511729,19342.22119,1
0,1337.528023,51132.91893,1
0,1287.903425,37799.51805,1
1,1744.208177,18971.47785,1
0,1759.145465,31592.01407,1
1,1962.535218,22344.23674,1
1,1771.970994,14286.94014,1
0,1662.044754,53523.39259,1
0,1713.746027,42097.86329,1
0,1126.157981,44662.08106,1
1,1464.431849,25418.38825,1
0,1383.992908,30150.27365,1
0,1812.506974,49639.4998,1
0,1838.981492,48815.50564,1
0,1223.904984,46751.13305,1
1,1664.782581,17573.76805,1
0,1726.911584,61324.61679,1
0,1517.137828,26244.40056,1
0,1647.691754,51554.36869,1
0,1639.169595,51552.32696,1
1,1830.283553,17921.5407,1
0,1839.509487,14756.12445,1
0,1649.048146,38504.20054,1
0,1784.364967,60359.93513,1
0,1783.044178,49543.87795,1
1,1711.636216,15162.44898,1
0,1438.425172,36978.41926,1
0,1560.078588,39139.54099,1
0,840.6402753,31710.93346,1
0,2014.277158,52546.85188,1
1,1671.968593,10669.03584,1
0,1416.373771,36532.1753,1
0,1992.07838,34386.71408,1
0,1781.705534,40134.45475,1
1,1805.99016,19168.46094,1
0,2006.593899,64256.02255,1
0,2131.456882,44419.42043,1
0,1489.064436,49803.1431,1
1,1752.539592,18153.72767,1
1,1949.004606,17113.68761,1
0,1401.642807,55799.75153,1
1,1668.030883,15718.72767,1
1,2071.514647,12761.54545,1
1,2253.201792,17950.94154,1
0,1637.758719,18928.36458,1
0,2123.796746,40876.71862,1
1,1559.93706,19105.19882,1
0,1632.324739,48059.24976,1
0,2225.559689,37090.72299,1
0,1718.997415,43140.46811,1
0,1117.539494,40321.71734,1
1,2090.306917,20392.31538,1
0,1782.146939,41340.65317,1
0,1236.144987,43762.34433,1
0,1298.957385,50328.50485,1
0,1690.249154,42996.46565,1
0,1420.329346,18908.70117,1
1,1873.341686,25630.93868,1
0,1915.701792,55688.69118,1
1,1531.422653,18111.18247,1
0,1282.407091,26318.93712,1
1,1872.529271,18034.34805,1
1,1731.847561,14944.73028,1
0,1632.8832,18588.24024,1
0,1878.089731,39016.27417,1
1,2171.447909,19342.5948,1
0,1352.165337,27676.59301,1
1,2058.430486,20784.03622,1
1,2129.705418,20338.06511,1
1,1919.341252,12370.031,1
0,1856.786035,18590.04132,1
0,1446.54911,38847.51074,1
0,1617.192475,25778.63632,1
1,1947.144285,19454.06522,1
1,2241.677467,17925.54469,1
1,1564.482527,18096.06025,1
0,1678.688104,51864.72533,1
0,1916.995792,31871.32104,1
1,1791.310779,17663.75214,1
1,1761.399494,16944.30014,1
1,1924.078456,17011.14542,1
0,1006.034925,46521.83483,1
0,1481.284556,40237.93108,1
0,1647.659965,42059.25834,1
1,2118.300147,19360.0637,1
0,1718.917914,48209.42456,1
0,1257.768239,37629.20622,1
1,2152.5736,19923.59762,1
0,2023.021771,58808.09039,1
1,2167.735211,19690.51802,1
0,2137.099817,26032.64811,1
1,2096.601425,22129.48937,1
0,1967.492361,50511.45088,1
0,961.6929507,27619.50523,1
0,1652.012144,38179.31472,1
0,1974.14544,28144.11725,1
0,1702.394815,55553.41977,1
0,1647.890677,48940.45798,1
1,1455.087344,17992.69123,1
0,1540.522574,26359.89458,1
0,1966.082726,22170.91573,1
0,1490.198085,48937.94166,1
0,1507.756814,26198.06903,1
0,2121.887731,34833.83897,1
0,2143.968657,42124.70873,1
0,1721.459458,51572.04182,1
0,1882.615698,35513.90593,1
0,1596.110021,35649.58592,1
0,1683.369263,33268.5923,1
0,1747.535629,25653.28219,1
0,1430.290939,40318.31449,1
0,1460.529123,58944.1227,1
0,1655.78151,43263.19234,1
0,1885.572517,57056.53326,1
0,1684.131574,50251.74541,1
0,1583.861734,44134.58709,1
0,1727.51892,49789.2715,1
0,1626.297222,38017.20922,1
1,1829.501165,28880.12282,1
0,1770.226731,21855.12619,1
0,1205.273435,39880.81566,1
1,1772.248628,16955.16341,1
1,2000.360073,18856.16242,1
0,1391.475095,50335.23684,1
1,1719.464849,20986.6747,1
1,2007.408956,17746.9088,1
1,1887.543535,16642.34478,1
0,1366.268063,37608.73724,1
1,2086.407633,12222.59682,1
0,1711.820282,55762.98178,1
0,1321.311529,19150.58279,1
0,1797.869928,48618.27337,1
0,2037.901316,39051.01183,1
0,1914.915668,56134.56647,1
0,1659.719235,25063.85933,1
0,1642.331842,61465.78399,1
0,1630.698785,35582.74331,1
0,1575.989945,26312.29064,1
0,1352.614838,50985.77739,1
1,1519.42749,18753.18419,1
0,2146.927622,58273.0531,1
0,1930.880245,36624.69495,1
1,1954.761099,22376.93262,1
0,1582.390646,38969.07503,1
0,1692.929011,38323.80825,1
0,1776.406093,51572.24833,1
1,2393.466982,21989.78704,1
0,1693.300353,27508.12419,1
0,1813.018706,52980.85371,1
0,1656.871688,49290.6783,1
1,1693.852727,15894.05376,1
0,1791.453019,14471.50787,1
0,1506.141666,51599.59181,1
1,2095.287407,12141.20616,1
0,1677.702807,38288.12438,1
1,1928.154967,18761.0022,1
1,1379.936884,13642.48446,1
0,1788.155007,48776.27729,1
1,2095.616146,12102.0781,1
0,1369.774243,46663.44214,1
0,1874.722591,28346.1041,1
0,1065.170442,40105.80825,1
0,1805.439517,19167.40343,1
0,1779.955234,42126.75648,1
0,1697.60778,31547.94169,1
0,1469.201191,46871.54375,1
0,1878.42947,29437.44231,1
1,1862.21326,19413.61571,1
1,1821.484074,20808.66847,1
1,1798.985637,20417.10858,1
1,2044.22976,19306.58925,1
0,1539.714322,51508.6175,1
0,1389.433164,35673.71626,1
1,1988.472113,17762.39365,1
0,1861.137527,23630.02136,1
1,2361.58639,17481.44684,1
0,1370.46034,44254.35851,1
0,1722.682578,38262.00779,1
0,1072.624234,59270.37902,1
0,1909.567509,35067.51178,1
1,1833.10027,11559.99742,1
1,2124.643062,17749.49586,1
0,1754.088103,22305.40818,1
1,1851.389074,28691.10773,1
0,1322.998192,37600.68867,1
0,1411.989389,34757.55653,1
0,1925.521238,34412.15886,1
0,1727.685935,38924.71041,1
1,1651.006241,17540.17716,1
0,1824.740584,49674.52191,1
0,1248.92588,14858.87365,1
0,1748.865723,48545.28489,1
0,1682.074718,27881.00882,1
0,1624.476917,44035.18337,1
0,1774.421911,38294.91181,1
1,2199.502448,19756.85035,1
0,1854.806985,33445.96249,1
1,1540.476805,18935.93977,1
1,1776.419071,15993.89628,1
0,2328.57504,27979.41798,1
1,2190.957996,20198.12697,1
0,1973.046672,39049.48366,1
1,2251.272038,21051.43465,1
1,2130.380891,19434.10225,1
1,1889.384715,16659.89417,1
0,2063.491517,40906.82619,1
0,1306.428102,25959.89203,1
1,1904.430269,17542.23906,1
0,1051.730117,40340.33648,1
1,1928.299043,17793.62766,1
0,1752.535178,31347.31719,1
0,1653.637538,48857.90957,1
0,2022.231391,43878.59479,1
1,1711.731889,18150.50751,1
0,1850.805695,42267.7983,1
0,1568.725944,22078.47121,1
0,1302.253718,43680.65959,1
0,1569.520205,29742.27803,1
0,2079.7416,28378.56962,1
0,1625.170366,42148.52351,1
0,1782.55023,38208.58238,1
0,1683.75717,30285.36118,1
1,1927.615233,17762.22733,1
0,1279.223217,40275.9729,1
1,1856.761266,20958.50151,1
0,1836.197941,39381.8272,1
0,1763.133708,35577.4933,1
0,1818.58798,31639.40653,1
0,1390.299868,42890.33369,1
0,1606.809454,48866.3114,1
0,1767.293646,49763.18457,1
0,1592.145164,25620.20284,1
1,1925.617486,17597.59787,1
0,2219.74317,40726.41673,1
1,2023.408594,17715.12369,1
1,1983.719394,21056.96127,1
1,1922.18792,21513.35929,1
0,1799.346746,44516.0661,1
1,1453.281722,18127.38399,1
0,1773.839421,19056.69398,1
0,1629.790244,27406.97663,1
1,2167.553604,20850.52511,1
0,1811.617694,39908.50046,1
0,1755.518942,33374.38589,1
0,1963.65673,28080.4835,1
0,2062.507527,52323.27482,1
0,1586.908819,39025.23673,1
0,1845.27643,18702.7945,1
1,1773.917419,23871.86918,1
0,1765.656598,49159.28618,1
1,1744.301769,15147.32867,1
0,1495.685226,49145.19322,1
0,1662.506853,21871.34938,1
0,1381.134914,51270.55492,1
0,1842.904938,46628.57037,1
0,1721.272002,55590.53492,1
0,1650.024078,49372.95088,1
0,1432.756686,36631.63635,1
1,1756.092773,14269.47766,1
0,1871.058647,56978.47938,1
0,1831.155812,14708.41221,1
0,1965.946295,34544.60073,1
1,1704.852686,14392.8177,1
1,2114.442201,12146.54292,1
0,1549.545605,48644.16109,1
0,1755.86294,30135.75358,1
0,1685.682166,49378.84342,1
0,1423.789222,30305.43256,1
0,2145.877996,34765.43079,1
0,1978.257812,28134.98687,1
1,1763.075882,14277.32241,1
1,2050.710308,17768.8184,1
1,2139.769124,23853.03615,1
0,1728.075629,24951.81762,1
0,1705.970902,35625.61337,1
1,1961.069175,17776.98485,1
0,1619.473023,48189.33071,1
1,2014.752711,22234.41246,1
1,2024.629651,15491.66394,1
0,1900.357134,36620.07177,1
0,2290.905801,38680.76134,1
1,1589.156907,18105.18391,1
0,1658.237842,31539.28133,1
1,1666.61839,21023.63515,1
1,1914.968835,16896.80803,1
0,1857.521001,35506.16801,1
0,1863.123764,36614.43222,1
0,1912.70562,56115.57271,1
1,1624.313999,18118.18367,1
0,1246.443128,44323.30428,1
0,1476.860436,37749.12295,1
1,1948.142737,17748.10629,1
0,1536.84876,48759.65051,1
1,1900.765069,12448.38507,1
0,1535.054013,43022.08956,1
0,1895.881776,46080.30299,1
0,1751.355608,38299.6261,1
0,1540.233958,36413.70123,1
0,1678.035267,31855.59525,1
0,1853.670068,33446.14891,1
1,2097.136159,19347.33885,1
0,1957.024613,27405.8245,1
1,2266.52875,18685.43314,1
1,2153.623074,14076.14361,1
1,1722.627183,21149.63691,1
0,1788.247619,38407.57928,1
0,1381.060081,40247.16066,1
0,1819.551894,42313.46296,1
0,1969.623197,23987.45278,1
0,1679.112426,43114.79974,1
1,2034.602854,12237.99887,1
0,1890.637317,44270.40661,1
0,1405.455391,23529.70204,1
1,1412.334944,15947.58427,1
1,1508.992647,17933.14015,1
1,1904.996039,12386.46343,1
0,1680.453347,24047.84603,1
1,2053.159453,17896.62839,1
0,1687.453836,50339.31373,1
0,1972.607258,50449.5551,1
1,2013.235566,17462.19023,1
0,1349.489835,53517.66397,1
0,1678.921943,56241.90297,1
0,1677.781129,38154.945,1
0,1197.832559,50340.66815,1
0,1550.162696,29515.24274,1
1,1717.019152,18152.46254,1
0,1571.626772,47953.9839,1
1,2230.944444,18088.52693,1
0,1898.18872,42110.6198,1
1,1671.216422,18992.64819,1
0,1866.628166,52309.79048,1
1,1851.420979,19408.47575,1
0,1622.735797,38074.89663,1
0,1285.775829,37509.99985,1
0,1471.678446,34632.9449,1
0,2036.377632,44980.24442,1
0,1759.401767,56821.31496,1
0,1597.352173,46357.34608,1
1,1438.570518,23838.28662,1
1,2265.067467,18684.95812,1
1,1998.509551,17806.18973,1
0,1622.579315,31514.43578,1
0,1712.060469,21744.4033,1
1,2259.652354,28303.32697,1
1,2166.223528,14123.31971,1
0,1169.510709,37730.0669,1
0,1863.667583,21570.98938,1
1,1831.73556,19391.51954,1
1,1984.400731,17834.66036,1
0,1810.612173,31628.87377,1
1,2104.660855,17699.44926,1
1,1812.157701,20448.34363,1
0,1766.300065,38207.46674,1
1,2045.049381,17906.56709,1
1,1571.489552,15972.09441,1
0,1631.4882,38911.45102,1
1,1840.136049,17556.4214,1
1,1396.383523,25462.99989,1
0,1897.928349,52473.00733,1
0,1167.113493,30366.82876,1
0,1303.651954,48977.62118,1
0,1549.318357,28754.74266,1
0,1686.506764,18985.27397,1
1,2094.168055,20075.20571,1
1,1482.849626,20214.15351,1
0,1817.0736,14666.28403,1
1,1811.430198,17992.31093,1
0,1670.442463,34551.27961,1
0,2179.753659,36996.04062,1
1,2057.338086,14415.07275,1
0,2170.715529,37205.49827,1
1,2045.259967,12225.79115,1
0,1602.616658,35712.61775,1
0,1802.954051,14443.00276,1
1,2002.243041,18858.34894,1
1,1207.348537,19379.4993,1
0,1851.880237,61096.13044,1
0,1622.822068,60967.77142,1
1,2194.321058,21686.05023,1
0,1941.890806,34394.77921,1
0,1674.61481,55762.09727,1
1,1901.256215,17084.3391,1
1,2175.868117,20717.12732,1
1,1832.299258,16982.80439,1
0,2007.36681,39029.03732,1
0,2289.253568,51165.85551,1
1,1536.112567,18285.13611,1
0,1689.971618,36432.75827,1
0,1833.493582,59967.73192,1
0,1409.561185,38866.50036,1
0,1624.281068,39165.68079,1
0,1578.655954,49050.95858,1
0,1273.00214,30341.91514,1
0,1628.955777,35583.34606,1
1,1975.117016,14632.73357,1
0,1551.568634,38899.02517,1
1,2276.40105,21151.03942,1
0,1518.817733,47254.982,1
0,1346.544426,37600.12017,1
1,1937.110186,15617.1328,1
0,1727.832978,18972.39122,1
1,1905.806609,12458.39347,1
0,1375.322837,36518.67304,1
1,2137.598737,23631.53413,1
0,1672.428112,30148.39727,1
1,1821.245201,11548.00179,1
0,1849.262752,55722.53432,1
0,1842.224782,56213.68568,1
0,1676.390795,30419.99269,1
1,2548.659621,25706.01092,1
0,1541.585223,27950.95898,1
1,1825.899565,10246.07192,1
0,1833.470202,55565.97674,1
1,2208.240559,12060.19726,1
0,1882.395578,39096.34106,1
1,1699.298679,15141.80009,1
0,1705.371882,39097.06722,1
0,1869.113483,53450.26736,1
0,2036.018869,44982.27628,1
1,1910.28485,12166.26286,1
0,1646.730999,26379.15428,1
0,2121.691728,36876.02494,1
1,1807.85852,13708.11149,1
0,1835.929188,25666.27598,1
0,1381.427284,23442.63165,1
1,1970.83332,17983.03505,1
0,1883.532824,39090.21738,1
1,2302.578335,21016.15534,1
0,1469.787618,18705.45526,1
1,1975.186235,13483.47178,1
1,1302.375136,12389.613,1
0,1416.838343,51383.24529,1
0,1879.209187,38368.85062,1
1,2483.997492,14968.04398,1
1,1886.983176,16503.21992,1
1,2201.51985,20854.85423,1
0,2018.869093,34419.11212,1
0,1925.839877,36623.93151,1
1,1913.445118,12473.13536,1
0,1584.618148,35753.78827,1
0,961.5613428,27682.76824,1
0,1592.775611,31710.4825,1
1,2310.113731,21284.66759,1
0,1488.40382,27439.27052,1
0,1725.831776,42006.57846,1
0,1910.933055,44801.24602,1
0,1838.391613,38214.16058,1
1,1595.486521,10833.54556,1
1,1866.248594,14335.85042,1
0,1588.625177,40012.12929,1
0,1724.69985,36538.89804,1
1,1927.270849,15524.58254,1
0,1303.869122,36723.78997,1
0,1598.687499,39164.07629,1
1,1914.661376,12166.79653,1
1,1450.07633,13210.90425,1
1,1454.606331,15878.20494,1
1,1784.283671,10008.08014,1
0,2039.743549,30770.75679,1
0,2109.781344,23472.10776,1
1,2098.303121,17833.94379,1
1,1932.817313,14381.68975,1
1,2003.237265,17799.6164,1
1,2106.287886,25696.55999,1
1,1899.368992,21895.5717,1
0,1437.221453,40231.27117,1
1,1917.934544,17577.52357,1
0,1441.756693,44285.92786,1
1,2019.609706,12210.34491,1
1,1802.219022,16080.81291,1
0,1334.320076,51122.79372,1
0,1692.848748,51895.71982,1
0,1626.090622,35837.06297,1
0,1745.328441,22337.30699,1
0,2147.85307,44318.9821,1
1,1980.709258,17754.98036,1
0,1322.718,23232.45051,1
0,1659.318387,22291.25774,1
0,1042.835383,46560.00404,1
0,1494.615374,43001.88141,1
0,961.638774,27645.54758,1
0,1821.797671,14646.76704,1
0,1554.758099,41719.78146,1
0,1890.596194,36618.59333,1
0,1764.462039,37395.28209,1
1,2186.571255,20782.74906,1
0,1957.559718,35072.15547,1
0,1983.995255,44446.87262,1
0,1756.079597,42053.87531,1
0,1190.086811,30344.30726,1
0,1783.305074,42030.30933,1
0,1583.274336,48977.36743,1
1,1664.691189,18241.07674,1
0,1382.329574,59343.03596,1
0,1882.616439,42106.82866,1
0,1877.208797,35627.62403,1
1,2181.342423,19703.21508,1
1,1761.330412,16919.39829,1
0,1414.438792,46695.09547,1
0,2072.642281,52346.30325,1
0,1946.362672,35197.43446,1
0,1510.404766,26211.1469,1
1,1603.607358,21186.05727,1
0,1743.017502,49883.72401,1
0,1277.374934,39857.66442,1
0,2023.591979,34274.36675,1
0,1970.145611,41079.55655,1
0,1275.486799,39961.41294,1
0,1504.028774,31534.46147,1
1,2267.999634,19400.40336,1
0,1977.645353,27734.81842,1
1,1913.054935,12600.13807,1
0,1419.526212,38939.13837,1
0,1135.273874,46655.88067,1
1,1709.474779,20327.02368,1
1,2260.534294,21088.14779,1
1,2120.885107,14353.61495,1
0,1626.517925,35487.23203,1
0,1849.202885,35513.77008,1
0,1685.323621,59277.02086,1
0,1541.647195,60412.68892,1
0,1998.342535,30648.26757,1
1,1769.599696,16272.83146,1
0,1559.091902,36571.83554,1
0,2064.722515,57897.33815,1
1,1879.154922,22216.71256,1
0,1723.18675,18953.75333,1
0,1892.955363,51564.69544,1
1,1566.44598,13901.66424,1
0,1706.7013,18579.62396,1
1,1572.550601,10882.87976,1
1,2149.933543,20920.30543,1
0,2190.028997,37113.71784,1
0,1710.419744,50087.45133,1
0,1606.757558,56259.65898,1
1,2213.94002,23698.68589,1
0,1955.926918,24000.90341,1
0,1546.953024,49265.67821,1
1,2233.174336,19340.05043,1
0,1827.699025,14659.52304,1
0,1785.125395,31610.62052,1
1,2282.017966,19338.03709,1
0,1658.606695,48855.21169,1
0,1367.754565,37274.14763,1
0,1528.4371,43034.51314,1
1,2213.543798,20901.99636,1
0,1814.120656,31587.88799,1
0,1307.658941,43805.78058,1
1,1405.647131,12065.18009,1
0,1592.353068,38020.58756,1
1,2644.13202,21912.02499,1
0,2202.42121,51278.18748,1
0,1330.827587,31685.51537,1
0,1679.74701,29070.35008,1
1,1773.202915,13016.88867,1
0,1729.186363,26333.10227,1
0,1690.457492,46922.05673,1
0,1894.293802,31115.2047,1
0,2123.21926,28241.47015,1
0,1889.264387,22651.95037,1
1,2261.757789,17986.79225,1
0,2000.907359,50107.09336,1
0,1879.706408,35507.04685,1
1,1984.168741,22253.25186,1
0,1322.582839,35518.49347,1
0,1502.731216,37113.02952,1
0,1817.219633,42299.85383,1
0,1491.248586,37423.44632,1
0,1716.0455,30106.69338,1
0,1586.192287,56367.21948,1
0,1584.805964,43106.27266,1
0,1529.046349,47027.19554,1
0,1828.08566,42316.705,1
0,1333.48617,35614.42039,1
1,1846.752207,21702.70043,1
1,2134.194067,23680.56738,1
0,1866.246637,55716.29155,1
0,2241.096634,24084.63118,1
0,1835.508667,29705.14388,1
0,1370.181827,18816.66739,1
0,1585.161172,35695.17599,1
0,1634.340604,26330.69197,1
0,1401.434155,21569.47019,1
1,2252.540442,17948.1704,1
0,1336.720289,18819.63418,1
0,1285.872302,37630.34157,1
1,1520.235839,20257.64367,1
0,1800.333963,31747.1748,1
0,1401.792795,36504.29731,1
0,1475.900973,50324.19952,1
1,1823.882958,24651.33612,1
1,1798.893905,16870.35051,1
0,1443.428994,47360.12012,1
0,1969.2107,14724.96556,1
1,1426.044725,15925.08263,1
0,1921.117927,59570.81258,1
0,1439.58652,35468.87549,1
0,1957.411049,22255.28342,1
0,1716.798304,42257.26862,1
0,1676.020013,50302.4405,1
0,1614.549293,51508.65634,1
0,1638.002556,42120.61661,1
1,2137.510231,21056.63422,1
0,1261.140323,49076.7781,1
0,1814.943054,46901.23561,1
